"Topic","Name","Representation","Document"
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","We had a profound impact on the choice of a running mate in a close and hotly contested presidential race. We can impact our culture if we choose to do so."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","There is a major political philosophy in our nation that has grown to epidemic proportions. It has overtaken one major political party and deeply infected the other. Neither is immune. This philosophy is very consistent and presents a coherent thought process."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","This political philosophy goes by many names, but is clearly evident in how liberals approach most issues. All liberal politicians validate most or all of these positions, thus proving it is a clearly defined philosophy and worldview. They are in absolute agreement on certain values which to them form core of beliefs: no absolute truth, abortion, homosexual rights."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Consider that liberals believe in lockstep in the following tenets: allowing homosexuals to marry; the destruction of over 1 million innocent babies each year; no restrictions of pornography or smut, but restriction of religious speech regarding Jesus; liberal and activist court judges because such a judicial philosophy is necessary to undo the principles of our heritage and create an aggressive culture of social engineering; and regressive taxes such as lotteries. Liberals universally agree on these issues. It is a specific worldview and is decidedly anti-biblical."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","For example, we will vote in Arkansas on the amendment to permit state run gambling in the form initially of a lottery. This is an immoral and terrible plan which knowingly is hurtful to the poor of our society and therefore in violation of scripture."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","In fact, many of our federal officials and state elected officials vote in lock-step for the non-biblical worldview. They claim some conservative roots, or even Christianity, because they are reaching out for Arkansas voters who are for the most part conservative folks. They claim conservative roots and then go to Washington or Little Rock and support issues such as liberal judges in favor of upholding Roe v. Wade and supporting the regressive and immoral tax on the underprivileged called a lottery."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","This also means we may be required to vote against someone who claims to be a Christian. The bible is the bible. It is the standard. All of us as Christians make mistakes and can be misguided. There are liberal theologians that misinterpret and are dismissive of scripture. Certainly, then there can be candidates who make mistakes and follow those same pastors and theology."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","In the 2012 Democratic National Convention, the Party removed the word God from their entire platform. Realizing that it created an image problem, there was a motion to return the word God to their narrative. The moderator asked for a verbal vote. Those who witnessed the event saw three verbal votes, each time voting No to return God to the Democratic Party platform. In a courageous attempt to please the moderates in the party, the moderator declared the motion passed and was booed by the crowd."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Now, I have my preference. I have no doubt who I am voting for; but let me tell you this. It is neither Kerry nor Bush who are going to defend and build this country."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Guess what, on Tuesday, we as a nation and individuals who choose to vote, will go to the polls and elect our President for the next four years."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","A few weeks ago we saw the conventions as they call them of both our candidates."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","As the day drew near we would see on the news how they were working to make everything appear to be perfect."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","They would depend millions of dollars making everything appear perfect."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","As our two candidates came out to give their speeches, they had been prepped by hairstylists and make up people."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","I encourage you to vote on Tuesday."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Vote for whom you believe can lead our country but; remember that no matter who wins this election, our ultimate leader is the one Isaiah told us about so many years ago."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Everything, they say, depends on this election. What a bunch of foolishness. This country, our future and our lives does not hang in the balance of this election."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Do I think this election is important? You'd better believe it. Do I think that you need to get out and vote? Yes I do. There is definitely a difference between the two candidates. There is a difference between supporting abortion and opposing the murder of our unborn children. There is a difference between supporting a Christian national day of prayer and attending one with Muslims. There is a difference between recognizing marriage as a God-designed institution intended to be between 1 man and 1 woman; and calling marriage, something God calls an abomination. This election is important and for you not to vote to uphold Christian values and morals I would think would be a sin."
